answer,subject,choice_3,choice_2,choice_1,choice_0,question
3,high_school_world_history,بدھ مت کے احکام کی سرکاری حوصلہ افزائی,مسلح طاقت کے ذریعے روایتی ہندو مت کا خاتمہ,اسلام کی آمد ایک نئے مذہب کے طور پر جو بیرونی حملہ آوروں نے جنم لی,ایک ہم آہنگ عقیدے کے طور پر سکھ مت کا عروج,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
نفس کو رتھ میں بیٹھنا، جسم کو رتھ، عقل کو رتھ اور دماغ کو لگام جانو۔ جس کے پاس سمجھ ہے، جو ذہن میں ہے اور ہمیشہ پاکیزہ ہے، وہ واقعی اس مقام پر پہنچ جاتا ہے جہاں سے وہ دوبارہ پیدا نہیں ہوتا۔
اپنشدوں سے، ہندوستان، تقریباً 600s-400s B.C.E.
ہندوستانی مذہبی رواج میں مندرجہ ذیل میں سے کون سی تبدیلی موری شہنشاہ اشوک کے دور میں ہوئی؟"
0,high_school_world_history,یہ دکھا رہا ہے کہ کس طرح، صلیبی جنگ کے دور میں مشرق وسطیٰ میں، اقتصادی عوامل نے دیگر تمام پہلوؤں کو پیچھے چھوڑ دیا۔,یہ ظاہر کرتا ہے کہ صلیبی جنگ کے دور میں مسلمان مشرق وسطیٰ میں عیسائیوں کے مقابلے میں کس قدر مہربان تھے۔,یہ ظاہر کرنا کہ کس طرح صلیبی جنگ کے دور میں مشرق وسطیٰ کے مسلمانوں نے مذہبی ذمہ داریوں کو اتنی سنجیدگی سے نہیں لیا جتنا کہ عیسائیوں نے لیا تھا۔,یہ ظاہر کرتا ہے کہ صلیبی دور کے دوران مشرق وسطیٰ میں ریاستی سطح کی دشمنی ہمیشہ ذاتی یا معاشی زندگی میں ظاہر نہیں ہوتی تھی۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
جب کہ قرون وسطیٰ میں بعض نظریاتی یہ دلیل دیتے تھے کہ جہاد ایک دفاعی جنگ ہے… زیادہ تر حکام کا خیال تھا کہ جہاد کی ذمہ داری اس وقت تک ختم نہیں ہوگی جب تک کہ تمام دنیا کو اسلام کے زیر اثر نہیں لایا جاتا۔ بحر [الفوائد، یا ""قیمتی فضائل کا سمندر، جو 1150 یا 1160 کی دہائی میں لکھا گیا] اس بات پر اصرار کرتا ہے کہ ایک مسلمان حکمران کا اولین فرض جہاد پر مقدمہ چلانا اور اسلام کی فتح لانا ہے، اور اگر وہ ایسا کرتا ہے۔ ایسا نہ کرو اور اس نے کافر سے صلح کر لی تو وہ حکمران زندہ سے بہتر مردہ ہو گا کیونکہ وہ دنیا میں فساد برپا کر رہا ہو گا۔
رابرٹ ارون، ""اسلام اور صلیبی جنگیں،"" 1995
یہ عجیب بات ہے کہ عیسائی جب کوہِ لبنان کے گرد کسی مسلمان کو دیکھتے ہیں تو ان کے لیے کھانا لاتے ہیں اور ان کے ساتھ حسن سلوک کرتے ہیں اور کہتے ہیں کہ یہ لوگ خدائے بزرگ و برتر کے لیے وقف ہیں اور اس لیے انھیں ان کے ساتھ شریک ہونا چاہیے۔ اسی طرح ایک بھی عیسائی تاجر کو مسلم علاقوں میں روکا یا روکا نہیں گیا۔
ابن جبیر، مسلمان عالم، مکہ اور یروشلم کا سفر، ca. 1185
دوسرا حوالہ روایتی تاریخی مفروضوں کو کمزور کرتا ہے۔"
1,high_school_world_history,راجپوتانہ کا معاملہ مغلیہ سلطنت میں ایک عام معاملہ تھا۔,ریونیو اکٹھا کرنا ہی فنڈز کا واحد ذریعہ تھا جس سے مغل سلطنت چلتی تھی۔,جغرافیائی اختلافات نے متاثر کیا ہوگا کہ کون سے گروپ ٹیکس ادا کرتے ہیں۔,سلطنت کو محصولات ادا کرنے کے لیے صرف مخصوص مذاہب کے لوگوں کی ضرورت تھی۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""شمالی ہندوستان میں اس دور میں الگ الگ ریاستوں کا وجود عام طور پر لفظوں کے سوال سے کچھ زیادہ ہی ہوتا ہے۔ ایک زمیندار جس نے مغل کو محصول دیا وہ واضح طور پر انحصار کی پوزیشن میں تھا، اور اگر وہ خودمختاری کا دعویٰ قائم کرنا چاہتا تھا، پہلا قدم ریونیو کی ادائیگی سے انکار کرنا یا چھوڑنا تھا، تاہم، اس طرح کی کوتاہی دیگر وجوہات کی بناء پر پیدا ہو سکتی ہے، اور یہ امکان ہے کہ راجپوتانہ، وسطی ہندوستان اور چھوٹا ناگپور میں متعدد سردار اور قبائل موجود تھے جو آئینی وکیل کریں گے۔ ایک غیر معمولی حیثیت کے طور پر، کبھی مقررہ محصول کی ادائیگی، کبھی کھلی بغاوت میں، اور کبھی عملی آزادی سے لطف اندوز ہونے کی وجہ سے مغل حکام کو زبردستی کے فعال اقدامات کرنے میں تکلیف محسوس ہوئی۔""
ڈبلیو ایچ مورلینڈ، اکبر کی موت پر ہندوستان، 1920
مغل سلطنت میں محصولات کی وصولی کی مورلینڈ کی تفصیل کو مندرجہ ذیل میں سے کس عمومیت کے ثبوت کے طور پر دیکھا جاتا ہے؟"
2,high_school_world_history,سنتی عمل کی بہترین شکل کے بارے میں اختلاف,مذہبی شبیہ سازی کے مناسب استعمال کے بارے میں اختلاف,پادری کے کردار کے بارے میں اختلاف,الوہیت کی اصل نوعیت کے بارے میں اختلاف,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
ماخذ 1:
""ہم ہر طرف سے اپنے حواس کے ذریعہ اس کا اعلان بھی کرتے ہیں، اور ہم سب سے عظیم احساس کو مقدس کرتے ہیں، جو کہ نظر کا ہے؛ تصویر ایک یادگار ہے، صرف سننے والے کانوں کے لئے کیا الفاظ ہیں؛ خواندہ کے لئے کیا کتاب ہے، کہ ایک تصویر ناخواندہ کے لیے ہے جیسے الفاظ کانوں سے بات کرتے ہیں؛
جان آف دمشق، ان لوگوں کے خلاف معذرت جو مقدس امیجز کی مذمت کرتے ہیں، سی اے۔ 730 عیسوی
ماخذ 2:
""اپنے اعتراف کو مختصر کرنے کے لیے، ہم ان تمام کلیسیائی روایات کو برقرار رکھتے ہیں جو ہمارے حوالے کی گئی ہیں، خواہ تحریری طور پر یا زبانی، جن میں سے ایک تصویری بیانات بنانا ہے، جو انجیل کی تبلیغ کی تاریخ کے مطابق ہے، یہ روایت مفید ہے۔ بہت سے لحاظ سے، لیکن خاص طور پر اس میں، کہ خدا کے کلام کی شکل کو حقیقی کے طور پر ظاہر کیا گیا ہے نہ کہ صرف لاجواب، کیونکہ ان میں باہمی اشارے ہیں اور بلا شبہ ان کی باہمی اہمیت بھی ہے۔""
Nicaea کی دوسری کونسل کا فرمان، 787 C.E.
بازنطیم میں آٹھویں صدی کے آخر میں مذہبی بحث جس میں اقتباسات کی تحریر کا موقع ملا، مندرجہ ذیل میں سے کس کے تناظر میں سمجھا جاتا ہے؟"
2,high_school_world_history,چینی سرزمین پر یورپ کی نوآبادیات,یورپ کا چین کا معاشی تسلط,یورپ کی چین میں مشنری سرگرمیوں کی توسیع,چینی شہریوں کو یورپ کی غلامی,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
تو پھر کس اصول کے تحت یہ غیر ملکی اس کے بدلے میں زہریلی دوا بھیجیں؟ یہ کہنے کا کوئی مطلب نہیں کہ غیر ملکی اپنے دلوں میں ایسے تباہ کن عزائم رکھتے ہیں، ہم پھر بھی مثبت طور پر یہ دعویٰ کرتے ہیں کہ فائدہ حاصل کرنے کے بعد اپنی بے تحاشہ پیاس سے وہ ہمیں جو چوٹیں پہنچاتے ہیں اس سے بالکل لاپرواہ ہیں۔ اور ایسی صورت میں ہمیں یہ پوچھنا چاہیے کہ اس ضمیر کا کیا ہوا جو آسمان نے تمام انسانوں کے سینوں میں پیوست کر دیا ہے؟ ہم نے سنا ہے کہ آپ کے اپنے ملک میں افیون انتہائی سختی اور شدت کے ساتھ ممنوع ہے۔ یہ اس بات کا مضبوط ثبوت ہے کہ آپ بخوبی جانتے ہیں کہ یہ انسانوں کے لیے کتنا نقصان دہ ہے۔ چونکہ آپ اسے اپنے ملک کو نقصان پہنچانے کی اجازت نہیں دیتے، اس لیے آپ کو اس نقصان دہ دوا کو کسی دوسرے ملک میں منتقل نہیں کرنا چاہیے، اور سب سے بڑھ کر، اندرونی سرزمین پر کتنا کم! چین آپ کے بیرونی ممالک کو جو مصنوعات برآمد کرتا ہے، ان میں سے ایک بھی ایسی نہیں جو بنی نوع انسان کے لیے کسی نہ کسی شکل میں فائدہ مند نہ ہو۔
لن زیکسو، چینی تجارتی کمشنر، ملکہ وکٹوریہ کو خط، 1839
یہ حوالہ درج ذیل میں سے کس وسیع پیش رفت سے سب سے زیادہ گہرا تعلق ہے؟"
1,high_school_world_history,مالی کی نسبتاً جدید کان کنی ٹیکنالوجیز اس کی معدنی دولت کے لیے ذمہ دار ہیں۔,جزیہ صرف ان کافروں سے وصول کیا جا سکتا تھا جن کے پاس معدنیات موجود تھیں۔,سب صحارا افریقہ کے ساتھ بین الاقوامی تجارت میں معدنی وسائل کا تبادلہ شامل تھا۔,مالی اپنے معدنی وسائل سے جدید کانسی کے اوزار بنانے کے قابل تھا۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""الزاوی نے یہ بھی کہا کہ اس سلطان موسیٰ نے مجھے بتایا کہ ZKRY نامی قصبے میں اس کے پاس تانبے کی ایک کان ہے جس سے انگوٹھے BYTY میں لائے جاتے ہیں۔"" موسیٰ نے کہا، ""میری سلطنت میں کوئی چیز نہیں ہے، جس پر سوائے اس کے ڈیوٹی لگائی جاتی ہے۔ خام تانبا جو لایا جاتا ہے۔ اس پر ڈیوٹی وصول کی جاتی ہے اور کسی چیز پر نہیں۔ ہم اسے کافر سوڈان کی سرزمین پر بھیجتے ہیں اور اسے اس کے وزن کے دو تہائی سونے میں فروخت کرتے ہیں، تاکہ ہم اس تانبے کے 100 پیمانے کو 66 2/3 پیمانہ سونے کے عوض بیچ دیں۔' اس نے یہ بھی بتایا کہ اس کی بادشاہی میں ایسی کافر قومیں ہیں جن سے وہ خراج (جزیہ) وصول نہیں کرتا بلکہ جن کو وہ اپنے ذخائر سے سونا نکالنے میں لگاتا ہے۔ سونا آدمی کی اونچائی کے گہرائی میں گڑھے کھود کر نکالا جاتا ہے اور سونا گڑھوں کے اطراف میں یا بعض اوقات ان کے نیچے جمع کیا جاتا ہے۔""
N. Levtzion اور J.F.P سے ہاپکنز، ایڈز۔ کارپس آف ارلی
مغربی افریقی تاریخ کے عربی ذرائع کیمبرج
یونیورسٹی پریس، 1981۔ کی اجازت سے دوبارہ چھاپا۔
کیمبرج یونیورسٹی پریس۔
العماری، سی اے 1300-1384
حوالہ میں تانبے اور سونے کی بحث سے مندرجہ ذیل میں سے کس کی سب سے زیادہ تائید ہوتی ہے؟"
0,high_school_world_history,غیر مومنوں کو تبدیل کرنے کی ایک پرجوش کوشش,سیاسی اتھارٹی کے احترام کے بارے میں ایک خطبہ,مذہبی رواداری کا ایک عالمگیر مطالبہ,ایک سخت ضابطہ اخلاق پر عمل کرنے کے لیے ایک پاکیزگی کا حکم,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
اے ایمان والو! سخت شراب نوشی اور موقع کے کھیل اور بت… شیطان کے کارنامے کی صرف بدنامی ہیں۔ اسے چھوڑ دو تاکہ تم کامیاب ہو جاؤ۔
قرآن، سورہ 5:89
جب ایک بار سنو کہ گلاب کھل رہے ہیں،
پھر وقت ہے، میرے پیارے، شراب ڈالنے کا۔
عمر خیام کی رباعیات
پہلی آیت کا لہجہ مذہبی گفتگو کے درج ذیل طریقوں میں سے کس کی بہترین عکاسی کرتا ہے؟"
3,high_school_world_history,فرس,چاندی,تمباکو,ہاتھی دانت,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
سوال چاہے ستی کے رواج کو جاری رکھنے کا ہو یا بند کرنے کا، یہ فیصلہ یکساں طور پر ایک خوفناک ذمہ داری سے گھرا ہوا ہے۔ ایک ظالمانہ اور غیر وقتی انجام کے لیے سال بہ سال سینکڑوں معصوم متاثرین کی کھیپ پر رضامندی، جب اسے روکنے کی طاقت موجود ہے، ایک ایسی مصیبت ہے جس کا کوئی ضمیر خوف کے بغیر سوچ بھی نہیں سکتا۔ لیکن دوسری طرف، اس کے برعکس ہندوستان میں برطانوی سلطنت کی حفاظت کو خطرے میں ڈالنا ایک متبادل ہے جسے بذات خود ایک بڑی برائی سمجھا جا سکتا ہے۔ جب ہمارے پاس طاقتور پڑوسی تھے اور ہماری اپنی حفاظت پر شک کرنے کی زیادہ وجہ تھی، تو مصلحت پسندی زیادہ محتاط کارروائی کی سفارش کر سکتی ہے، لیکن اب جب کہ ہم سب سے زیادہ ہیں، میری رائے کھلی اور عام ممانعت کے حق میں ہے۔
ولیم بینٹک، گورنر جنرل آف انڈیا، ""ستی کے دباو پر،"" 1829
میں نے ہندوستانیوں [ہمارے ساتھ تجارت کرنے والے] کی فطرت اور کردار کا جائزہ لینے کے لیے اسے اپنا مطالعہ بنایا ہے، اور یہ ہمارے جذبات کے خلاف خواہ کتنا ہی ناگوار کیوں نہ ہو، مجھے یقین ہے کہ انھیں لانے اور رکھنے کے لیے ان پر لوہے کی چھڑی سے حکومت کی جانی چاہیے۔ ماتحتی کی ایک مناسب حالت میں، اور اس پر اثر انداز ہونے کا سب سے خاص طریقہ یہ ہے کہ انہیں [کھانے کی اشیاء اور تیار کردہ سامان جو ہم انہیں بیچتے ہیں] پر انحصار محسوس کریں۔
جارج سمپسن، شمالی محکمہ کے سربراہ، ہڈسن بے کمپنی، 1826
مندرجہ ذیل میں سے کون سے وسائل دوسرے حوالے کے مصنف کو مقامی باشندوں سے حاصل کرنے میں سب سے زیادہ دلچسپی ہوگی؟"
3,high_school_world_history,مارکسزم,فاشزم,مرکنٹائلزم,سرمایہ داری,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
ماخذ 1:
""ایک غیر ملکی دشمن کے خلاف ایک عظیم جدوجہد کے دنوں میں جو ہمارے ملک کو غلام بنانے کے لیے تین سال سے کوششیں کر رہا ہے، اس نے روس کو مزید تکلیف دہ آزمائش بھیجنے کے لیے خدا کو خوش کیا۔ جنگ روس کی تقدیر، اس کی بہادر فوج کا اعزاز، عوام کی خوشی اور ہمارے پیارے ملک کا پورا مستقبل اس بات کا تقاضا کرتا ہے کہ جنگ کو ہر قیمت پر ایک فاتحانہ انجام تک پہنچایا جائے۔
ظالم دشمن اپنی آخری کوششیں کر رہا ہے اور وہ لمحہ قریب ہے جب ہماری بہادر فوج، ہمارے شاندار اتحادیوں کے ساتھ مل کر، بالآخر دشمن کو زیر کر دے گی۔ روس کی زندگی کے ان فیصلہ کن دنوں میں ہم نے سوچا ہے کہ ہم اپنے لوگوں کے مقروض ہیں کہ اس کی تمام قوتوں کے قریبی اتحاد اور تنظیم کو ایک تیز رفتار فتح کے حصول کے لیے۔ اسی وجہ سے، امپیریل ڈوما کے ساتھ معاہدے میں، ہم نے تسلیم کیا ہے کہ یہ ملک کی بھلائی کے لیے ہے کہ ہمیں روسی ریاست کے ولی عہد سے دستبردار ہو جانا چاہیے اور سپریم پاور کو لٹا دینا چاہیے۔""
زار نکولس دوم، دستبرداری، 15 مارچ 1917
ماخذ 2:
""تاریخ انقلابیوں کو تاخیر کے لیے معاف نہیں کرے گی جب وہ آج جیت سکتے ہیں (اور وہ یقینی طور پر آج جیتیں گے)، جبکہ وہ کل بہت کچھ کھونے کا خطرہ رکھتے ہیں، درحقیقت، سب کچھ کھو دینے کا خطرہ۔
اگر ہم آج اقتدار پر قبضہ کرتے ہیں تو ہم اسے سوویت یونین کی مخالفت میں نہیں بلکہ ان کی طرف سے حاصل کرتے ہیں۔ اقتدار پر قبضہ بغاوت کا کاروبار ہے۔ اس کا سیاسی مقصد قبضے کے بعد واضح ہو جائے گا۔
انقلابیوں کی طرف سے یہ ایک لامحدود جرم ہو گا اگر وہ موقع کو ہاتھ سے جانے دیتے، یہ جانتے ہوئے کہ انقلاب کی نجات، امن کی پیشکش، پیٹرو گراڈ کی نجات، قحط سے نجات، کسانوں کو زمین کی منتقلی ان پر منحصر ہے.
حکومت ڈگمگا رہی ہے۔ اسے ہر قیمت پر موت کا جھٹکا دینا ہوگا۔""
ولادیمیر ایلیچ لینن، کال ٹو پاور، 24 اکتوبر 1917
ماخذ 2 میں لینن کے اقتدار کی دعوت کی بنیادی فلسفیانہ بنیاد کیا تھی؟"
1,high_school_world_history,بوئر جنگ,لیسوتھو پر بمباری۔,نیلسن منڈیلا کا انتخاب,ایف ڈبلیو ڈی کلرک کا انتخاب,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
مندرجہ ذیل نظم میں 1960 میں جنوبی افریقہ کے شہر شارپ ویل میں ہونے والے ایک واقعے کا حوالہ دیا گیا ہے۔ اپنی شناخت اور رہائش کے کاغذات رکھنے کی ضرورت کے خلاف احتجاج کرنے کے لیے، سیاہ فام جنوبی افریقی پولیس اسٹیشنوں کے سامنے بغیر کاغذات کے جمع ہوئے۔ اگرچہ دیگر مظاہرے پرامن طور پر ختم ہوئے، لیکن شارپ ویل میں، پولیس نے ہجوم پر گولی چلا دی۔
کیا اہم ہے
Sharpeville کے بارے میں
کیا وہ ستر نہیں مرے:
اور نہ ہی یہ کہ انہیں پیٹھ میں گولی ماری گئی تھی۔
پیچھے ہٹنا، غیر مسلح، بے دفاع
اور یقین نہیں
بھاری صلاحیت سلگ
جو ماں کی کمر سے پھاڑ کر رہ گیا تھا۔
اور اس کے بازوؤں میں بچے کے ذریعے پھاڑ
اسے مارنا
شارپ ویل کو یاد رکھیں
پچھلے دن گولی
کیونکہ یہ ظلم کی علامت ہے۔
اور معاشرے کی نوعیت
کسی بھی چیز سے زیادہ واضح طور پر؛
یہ کلاسک واقعہ تھا
کہیں بھی نسلی غلبہ نہیں ہے۔
زیادہ واضح طور پر بیان کیا گیا ہے۔
کہیں ظلم کرنے کی مرضی نہیں
زیادہ واضح طور پر دکھایا گیا ہے
دنیا کیا سرگوشی کرتی ہے۔
snarling بندوقوں کے ساتھ نسل پرستی کا اعلان
خون امیر ہوس کے بعد
جنوبی افریقہ نے دھول اڑا دی۔
شارپ ویل کو یاد رکھیں
بلٹ ان دی بیک دن یاد رکھیں
اور آزادی کے لیے ناقابل تسخیر وصیت کو یاد رکھیں
مرنے والوں کو یاد کرو
اور خوش رہو
ڈینس برٹس، 1973
کون سا واقعہ جنوبی افریقہ کے ادارہ جاتی امتیاز کے خاتمے کی علامت ہے؟"
1,high_school_world_history,ہسپانویوں کا خیال تھا کہ ہندوستان کو فتح کرنا نئی دنیا سے زیادہ مشکل ہوگا۔,ہسپانوی پرتگالی توسیع کے خلاف بفر کے طور پر نئی دنیا میں مقامی ریاستوں کی آزادی کو برقرار رکھنا چاہتے تھے۔,ہسپانویوں کا خیال تھا کہ پرتگال کو ان کی نئی دنیا کی دریافت کے بارے میں علم نہیں تھا۔,ہسپانوی باربری ریاستوں کو کیتھولک مذہب میں تبدیل کرنا چاہتے تھے۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""اس کے بعد مذکورہ بالا بادشاہ اور ملکہ کاسٹیل، لیون، آراگون، سسلی، گراناڈا، وغیرہ کے مذکورہ بالا نمائندوں اور پرتگال کے متذکرہ بالا بادشاہ اور الگارویس وغیرہ کے ذریعہ اعلان کیا گیا:
[I.] یہ کہ، جبکہ مذکورہ بالا ربوں، ان کے اجزاء کے درمیان ایک خاص تنازعہ موجود ہے، کہ آج تک سمندری سمندر میں دریافت ہونے والی تمام زمینوں میں سے کون سی زمین، اس معاہدے کی تاریخ، ہر ایک سے متعلق ہے۔ بالترتیب کہا حصوں؛ لہٰذا، امن اور اتفاق کی خاطر، اور پرتگال کے مذکورہ بادشاہ کے مذکورہ بادشاہ اور کیسٹیل، آراگون وغیرہ کی ملکہ کے لیے تعلقات اور محبت کے تحفظ کے لیے، یہ ان کی عظمت کی خوشی ہے، وہ، ان کی کہا کہ نمائندوں نے، اپنے نام پر کام کرتے ہوئے اور یہاں بیان کردہ اپنے اختیارات کی بنا پر، عہد کیا اور اس بات پر اتفاق کیا کہ ایک حد یا سیدھی لکیر کا تعین کیا جائے اور شمال اور جنوب، قطب سے قطب تک، مذکورہ سمندری سمندر پر، آرکٹک سے انٹارکٹک تک۔ قطب یہ باؤنڈری یا لکیر سیدھی بنائی جائے گی، جیسا کہ اوپر بیان کیا گیا ہے، کیپ وردے جزائر کے مغرب میں تین سو ستر لیگ کے فاصلے پر، ڈگریوں کے حساب سے، یا کسی اور طریقے سے جسے بہترین اور تیار سمجھا جا سکتا ہے، بشرطیکہ فاصلہ ہو۔ مذکورہ بالا سے زیادہ نہیں ہوگا۔ اور تمام زمینیں، دونوں جزیرے اور سرزمین، جو پہلے ہی مل چکی ہیں اور دریافت کی جا چکی ہیں، یا پرتگال کے مذکورہ بادشاہ اور اس کے بحری جہازوں کے ذریعے مذکورہ لائن کے اس طرف اور اوپر کی طرح طے شدہ مشرق کی طرف، میں ملیں گی اور دریافت ہوں گی۔ یا تو شمالی یا جنوبی عرض بلد، مذکورہ حدود کے مشرقی جانب بشرطیکہ مذکورہ حد کو عبور نہ کیا گیا ہو، پرتگال کے مذکورہ بادشاہ اور اس کے جانشینوں سے تعلق رکھتا ہے، اور اس کے قبضے میں ہمیشہ رہے گا۔ اور باقی تمام زمینیں، دونوں جزیرے اور سرزمین، جو بعد میں پائے گئے یا ملیں گے، دریافت ہوں گے یا بعد میں دریافت ہوں گے، جو کہ کیسٹائل، آراگون، وغیرہ کے بادشاہ اور ملکہ نے دریافت کیے ہیں یا دریافت کیے جائیں گے، اور ان کے جہازوں کے ذریعے۔ مذکورہ حدود کے مغربی جانب، جیسا کہ اوپر طے کیا گیا ہے، مذکورہ حد سے گزرنے کے بعد، مغرب کی طرف، اس کے شمالی یا جنوبی عرض البلد میں، کا تعلق ہوگا، اور اس کے قبضے میں رہے گا، اور ہمیشہ کے لیے اس سے متعلق رہے گا۔ کاسٹائل، لیون، وغیرہ کے بادشاہ اور ملکہ، اور ان کے جانشینوں کو۔""
ٹورڈیسیلاس کا معاہدہ، 1494
مندرجہ ذیل میں سے کون سی قیاس آرائی اس وجہ کی بہترین وضاحت کرتی ہے کہ کسٹائل اور آراگون کے بادشاہ اور ملکہ نے حد بندی لائن کے مغرب میں علاقے پر ہسپانوی کنٹرول پر اصرار کیا؟"
1,high_school_world_history,افریقی بادشاہوں سے مسلمانوں سے عدالت میں کافر رسم و رواج کے مطابق ہونا ضروری تھا۔,مسلمان تاجروں نے کسی ایسے شخص کے ساتھ کاروبار کرنے سے انکار کر دیا جو مسلمان نہیں تھا۔,کچھ اشرافیہ نے اسلام قبول کیا، لیکن نچلے طبقے نے اپنے روایتی عقائد کو برقرار رکھا۔,اماموں اور مؤذنوں نے اس بات کو یقینی بنایا کہ تمام افریقی اسلامی قانون کی پابندی کریں۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
گھانا کا شہر دو قصبوں پر مشتمل ہے۔ ایک میں مسلمان آباد ہیں اور اس میں بارہ مساجد ہیں، تنخواہ دار امام اور مؤذن اور فقہاء اور علماء ہیں۔ ماحول میں میٹھے پانی والے کنویں ہیں، جن سے وہ پیتے ہیں اور جس سے سبزیاں اگاتے ہیں۔ . . . بادشاہ کے ترجمان، اس کے خزانے کا انچارج اور اس کے وزراء کی اکثریت مسلمان ہے۔ صرف رائلٹی سلے ہوئے کپڑے پہن سکتی ہے۔ باقی تمام لوگ اپنے ذرائع کے مطابق سوتی، ریشم یا بروکیڈ کے لباس پہنتے ہیں۔ . . . بادشاہ اپنے آپ کو عورت کی طرح سجاتا ہے، گلے میں ہار پہنتا ہے اور بازوؤں میں کنگن۔ . . . وہ بیٹھتا ہے ۔ . . ایک گنبد نما برآمدے میں جس کے گرد دس گھوڑے کھڑے ہیں۔ جب بادشاہ کے ماننے والے لوگ اس کے پاس آتے ہیں تو وہ گھٹنوں کے بل گر جاتے ہیں اور اپنے سروں پر مٹی چھڑکتے ہیں، کیونکہ یہ ان کا اسے سلام کرنے کا طریقہ ہے۔ جہاں تک مسلمانوں کا تعلق ہے تو وہ اسے صرف تالیاں بجا کر سلام کرتے ہیں۔ [لوگوں کا] مذہب کافر پرستی اور بتوں کی پوجا ہے۔ . . . نمک کے ہر گدھے پر جب وہ ملک میں لایا جاتا ہے تو ان کا بادشاہ ایک سنہری دینار اور باہر بھیجنے پر دو دینار لگاتا ہے۔ تانبے کے بوجھ سے بادشاہ کا پانچ مثقال اور دوسرے سامان کے بوجھ سے دس مثقال واجب الادا ہیں۔ . . . اس کے ملک کی تمام کانوں میں پائے جانے والے ڈلی بادشاہ کے لیے محفوظ ہیں، صرف یہ سونے کی خاک عوام کے لیے رہ گئی ہے۔ لیکن اس کے لیے لوگ اس وقت تک سونا جمع کرتے جب تک اس کی قیمت ختم نہ ہو جائے۔ اس ملک کے پرے ایک اور ملال ہے جس کا بادشاہ اسلام سے مخلص تھا، جب کہ اس کی سلطنت کے عام لوگ مشرک رہے۔ تب سے ان کے حکمرانوں کو المسلمانی کا خطاب دیا جاتا ہے۔
- روٹس اور دائروں کی کتاب، ابو عبیداللہ البکری، گیارہویں صدی کے مسلمان مورخ اور جغرافیہ دان
اقتباس کی بنیاد پر، مندرجہ ذیل میں سے کون سا بیان اس دور میں افریقہ میں اسلام کے اثر کو صحیح طور پر بیان کرتا ہے؟"
